Shop_ID,Kod,Ilosc,StawkaVAT,shop_zn,shop_sb,shop_sn,data
461,4427820527522,2.0,23.0,1.71,3.43,2.79,2024-01-02
461,4427715946688,3.0,23.0,16.07,20.84,16.94,2024-01-02
461,4425264011751,8.0,0.0,4.69,6.68,6.68,2024-01-02
461,4425264011853,3.0,0.0,4.49,7.34,7.34,2024-01-02
461,4428959956252,2.0,23.0,0.59,1.34,1.09,2024-01-02
461,35142098957,3.0,0.0,0.71,0.76,0.76,2024-01-02
461,4427243325150,10.0,0.0,4.53,5.77,5.77,2024-01-02
461,4425384525010,8.0,0.0,5.65,6.88,6.88,2024-01-02
461,5832750001626,4.18,0.0,6.75,9.42,9.42,2024-01-02
461,4427820525261,10.0,23.0,0.74,1.3,1.05,2024-01-02
461,4427820525261,10.0,23.0,0.63,1.1,0.89,2024-01-02
461,4425037367251,5.0,0.0,5.02,6.61,6.61,2024-01-02
461,4425732751362,9.0,23.0,4.3,7.83,6.38,2024-01-02
461,5832750001626,5.14,0.0,5.95,8.29,8.29,2024-01-02
461,4425147765477,5.0,0.0,3.09,4.36,4.36,2024-01-02
461,4425250515064,5.0,0.0,4.43,6.2,6.2,2024-01-02
461,44306694,2.0,23.0,7.88,10.31,8.38,2024-01-02
461,4425225412619,5.0,23.0,6.75,12.58,10.24,2024-01-02
461,3010875023251,10.0,0.0,2.42,3.44,3.44,2024-01-02
461,3010875023251,7.0,0.0,2.43,3.45,3.45,2024-01-02
461,4430731112382,7.0,0.0,5.52,8.25,8.25,2024-01-02
461,4425240000852,10.0,0.0,4.7,6.78,6.78,2024-01-02
461,4425076517734,8.0,23.0,6.07,10.84,8.82,2024-01-02
461,4425147769858,8.0,0.0,1.71,2.45,2.45,2024-01-02
461,4426871250027,2.0,0.0,2.3,3.31,3.31,2024-01-02
461,4425257258649,10.0,23.0,6.01,9.65,7.84,2024-01-02
461,4425257258661,2.0,23.0,3.7,5.89,4.79,2024-01-02
461,4427820526533,9.0,23.0,0.02,0.28,0.22,2024-01-02
461,4425372767623,5.0,23.0,6.32,11.01,8.94,2024-01-02
461,35142086440,6.25,0.0,11.28,16.37,16.37,2024-01-02
461,4425372764487,7.0,23.0,5.35,10.39,8.44,2024-01-02
461,4425372764487,4.0,23.0,4.11,7.98,6.48,2024-01-02
461,4425372764487,9.0,23.0,4.8,9.32,7.57,2024-01-02
461,4426621753657,6.0,0.0,5.37,7.74,7.74,2024-01-02
461,4426621763112,7.0,0.0,10.95,14.6,14.6,2024-01-02
461,4426621773763,9.0,23.0,2.95,5.24,4.26,2024-01-02
461,4426019250177,11.0,23.0,8.3,16.69,13.58,2024-01-02
461,4429755472508,6.0,8.0,5.52,9.91,9.19,2024-01-02
461,4425257251419,6.0,23.0,28.71,43.28,35.18,2024-01-02
461,4426635015078,7.0,0.0,2.95,3.94,3.94,2024-01-02
461,35142086440,1.23,0.0,8.13,11.79,11.79,2024-01-02
461,4427243326008,3.0,0.0,5.46,7.01,7.01,2024-01-02
461,4431172891113,8.0,0.0,7.73,11.26,11.26,2024-01-02
461,4428677250507,7.0,0.0,4.18,5.89,5.89,2024-01-02
461,4425147767881,2.0,0.0,6.02,8.11,8.11,2024-01-02
461,5832750007270,3.41,0.0,7.01,10.72,10.72,2024-01-02
461,4425398251054,2.0,0.0,6.31,10.18,10.18,2024-01-02
461,4425398251054,4.0,0.0,7.57,12.21,12.21,2024-01-02
461,4425147767784,5.0,0.0,6.91,9.76,9.76,2024-01-02
461,4425574501908,3.0,0.0,9.04,12.65,12.65,2024-01-02
461,4425375027962,6.0,0.0,1.53,2.17,2.17,2024-01-02
461,4425384225081,2.0,0.0,5.99,6.58,6.58,2024-01-02
461,44275857,10.0,23.0,7.15,11.34,9.21,2024-01-02
461,4425250500626,3.0,0.0,1.51,2.25,2.25,2024-01-02
461,4430582617917,2.0,0.0,7.51,9.46,9.46,2024-01-02
461,4427715908764,9.0,23.0,11.5,14.83,12.06,2024-01-02
461,4425257258649,7.0,23.0,3.7,5.95,4.83,2024-01-02
461,35142091293,7.15,0.0,6.29,8.06,8.06,2024-01-02
461,4430403756952,8.0,23.0,1.74,2.97,2.42,2024-01-02
461,35142091275,7.14,0.0,5.72,7.6,7.6,2024-01-02
461,4425705001513,8.0,23.0,3.09,4.97,4.04,2024-01-02
461,4425367500320,6.0,23.0,3.9,6.35,5.15,2024-01-02
461,4429278085917,9.0,0.0,1.32,2.29,2.29,2024-01-02
461,4429278085917,10.0,0.0,1.32,2.29,2.29,2024-01-02
461,4425257258649,4.0,23.0,4.73,7.6,6.17,2024-01-02
461,4430731112319,6.0,0.0,5.2,7.92,7.92,2024-01-02
461,5716725368370,9.0,0.0,8.0,11.17,11.17,2024-01-02
461,5709779839689,6.0,8.0,1.97,4.82,4.47,2024-01-02
461,5832750018903,3.35,0.0,9.85,15.14,15.14,2024-01-02
461,4431172886927,10.0,0.0,7.12,10.58,10.58,2024-01-02
461,4425587250318,10.0,8.0,9.04,13.92,12.89,2024-01-02
461,4426019250275,6.0,23.0,3.28,6.01,4.88,2024-01-02
461,44317567,7.0,23.0,6.0,9.66,7.86,2024-01-02
461,4427715893417,3.0,23.0,11.52,14.85,12.08,2024-01-02
461,35142092110,8.0,23.0,22.52,43.74,35.55,2024-01-02
461,4427243326008,7.0,0.0,3.83,4.92,4.92,2024-01-02
461,44304128,4.0,23.0,22.08,28.69,23.32,2024-01-02
461,44318140,7.0,23.0,5.68,9.13,7.43,2024-01-02
461,44318140,4.0,23.0,7.2,11.58,9.42,2024-01-02
461,40868027,3.0,23.0,3.27,5.83,4.73,2024-01-02
461,4086750083003,7.0,23.0,3.11,5.08,4.13,2024-01-02
461,4425015000580,4.0,0.0,5.37,8.01,8.01,2024-01-02
461,4426454327301,9.0,0.0,5.31,7.13,7.13,2024-01-02
461,4426454327301,3.0,0.0,5.86,7.86,7.86,2024-01-02
461,4425147762290,6.0,0.0,9.72,13.04,13.04,2024-01-02
461,4425384225081,3.0,0.0,8.73,9.6,9.6,2024-01-02
461,5832750001626,9.24,0.0,15.82,22.06,22.06,2024-01-02
461,35142090127,2.16,0.0,7.01,9.27,9.27,2024-01-02
461,4425257251419,4.0,23.0,20.58,31.03,25.22,2024-01-02
461,4426929753208,10.0,23.0,46.1,71.44,58.08,2024-01-02
461,4427715759138,4.0,23.0,16.11,20.8,16.91,2024-01-02
461,4427715759138,2.0,23.0,17.3,22.32,18.15,2024-01-02
461,4427715893417,10.0,23.0,12.3,15.85,12.89,2024-01-02
461,4425705001513,11.0,23.0,3.35,5.4,4.39,2024-01-02
461,4426929757005,10.0,23.0,5.53,10.16,8.27,2024-01-02
461,5832750001626,3.31,0.0,11.94,16.65,16.65,2024-01-02
461,4425010501635,7.0,23.0,1.89,2.69,2.19,2024-01-02
461,4425010501635,3.0,23.0,1.56,2.22,1.81,2024-01-02
461,4425295504625,2.0,0.0,0.96,1.36,1.36,2024-01-02
461,4425295504871,2.0,0.0,1.72,2.79,2.79,2024-01-02
461,4427311576139,7.0,23.0,2.4,3.87,3.14,2024-01-02
461,4425705001513,4.0,23.0,2.78,4.47,3.63,2024-01-02
461,4425851274523,8.0,8.0,1.57,2.62,2.43,2024-01-02
461,4427243325150,10.0,0.0,4.72,6.02,6.02,2024-01-02
461,5832750001626,8.2,0.0,13.86,19.32,19.32,2024-01-02
461,35142086440,3.24,0.0,9.7,14.07,14.07,2024-01-02
461,4425250513282,5.0,0.0,2.2,3.24,3.24,2024-01-02
461,4425250513282,5.0,0.0,4.3,6.35,6.35,2024-01-02
461,4425384082618,5.0,0.0,5.58,6.78,6.78,2024-01-02
461,4428959956252,2.0,23.0,0.51,1.17,0.96,2024-01-02
461,4426929757811,4.0,23.0,23.74,39.59,32.2,2024-01-02
461,4427243280047,3.0,0.0,7.43,9.47,9.47,2024-01-02
461,35142089511,9.28,5.0,7.65,10.2,9.72,2024-01-02
461,3645003052629,9.0,23.0,27.85,44.48,36.15,2024-01-02
461,4426019305683,7.0,23.0,3.34,5.87,4.78,2024-01-02
461,4426929753431,8.0,23.0,49.34,77.93,63.37,2024-01-02
461,4425250504674,7.0,0.0,4.36,7.95,7.95,2024-01-02
461,4425250504692,10.0,0.0,5.17,8.51,8.51,2024-01-02
461,44297824,7.0,23.0,21.34,27.59,22.43,2024-01-02
461,4425250510837,10.0,0.0,2.57,3.86,3.86,2024-01-02
461,4428811509069,5.0,23.0,2.04,3.76,3.06,2024-01-02
461,4427820525261,6.0,23.0,0.48,0.85,0.69,2024-01-02
461,30108549,5.0,23.0,1.76,3.11,2.54,2024-01-02
461,44292747,8.0,23.0,20.77,26.95,21.92,2024-01-02
461,4426929757005,3.0,23.0,5.33,9.79,7.97,2024-01-02
461,4427902503948,5.0,23.0,3.99,5.58,4.53,2024-01-02
461,4427820525865,8.0,23.0,1.66,2.74,2.24,2024-01-03
461,4425800557163,8.0,0.0,2.56,3.68,3.68,2024-01-03
461,5832750006722,5.34,0.0,2.13,3.21,3.21,2024-01-03
461,35142085431,4.0,0.0,3.59,5.0,5.0,2024-01-03
461,35142097521,7.0,0.0,1.04,1.38,1.38,2024-01-03
461,4425257251419,9.0,23.0,25.86,38.99,31.69,2024-01-03
461,4427243334890,8.0,0.0,4.66,5.91,5.91,2024-01-03
461,4427715893737,2.0,23.0,11.86,15.3,12.44,2024-01-03
461,4086750025889,7.0,23.0,3.48,6.2,5.04,2024-01-03
461,4425250506154,8.0,23.0,2.59,4.56,3.7,2024-01-03
461,4427715840328,2.0,23.0,15.1,19.5,15.85,2024-01-03
461,3510003540,11.0,0.0,2.19,2.86,2.86,2024-01-03
461,35142085431,4.0,0.0,1.4,1.95,1.95,2024-01-03
461,35142097521,4.0,0.0,1.51,1.99,1.99,2024-01-03
461,35142097745,8.0,0.0,3.12,3.97,3.97,2024-01-03
461,5832750010672,3.09,0.0,2.67,3.46,3.46,2024-01-03
461,35142085431,4.0,0.0,3.17,4.43,4.43,2024-01-03
461,4426871250027,9.0,0.0,2.03,2.91,2.91,2024-01-03
461,4425405750000,8.0,23.0,2.18,4.05,3.28,2024-01-03
461,35142097521,11.0,0.0,4.16,5.5,5.5,2024-01-03
461,3510003540,6.0,0.0,3.06,4.01,4.01,2024-01-03
461,3510001140,3.0,0.0,3.52,4.43,4.43,2024-01-03
461,4427820526946,3.0,23.0,3.76,6.2,5.03,2024-01-03
461,4425384736751,2.0,0.0,3.87,5.52,5.52,2024-01-03
461,35142097521,6.0,0.0,2.22,2.92,2.92,2024-01-03
461,3510003540,7.0,0.0,0.83,1.09,1.09,2024-01-03
461,35142085431,11.0,0.0,2.12,2.96,2.96,2024-01-03
461,5832750008749,8.27,0.0,7.28,9.9,9.9,2024-01-03
461,35142085431,11.0,0.0,11.76,16.41,16.41,2024-01-03
461,35142092004,7.17,0.0,6.83,9.49,9.49,2024-01-03
461,4430582617528,10.0,0.0,3.28,4.13,4.13,2024-01-03
461,4428959956252,10.0,23.0,0.73,1.67,1.36,2024-01-03
461,4427174326238,10.0,0.0,6.42,8.22,8.22,2024-01-03
461,4425615008601,6.0,0.0,4.1,6.28,6.28,2024-01-03
461,4425615008611,5.0,0.0,3.55,5.04,5.04,2024-01-03
461,4425147773022,6.0,0.0,6.59,9.23,9.23,2024-01-03
461,4425147769520,7.0,0.0,4.77,6.52,6.52,2024-01-03
461,4427174326227,6.0,0.0,5.05,6.47,6.47,2024-01-03
461,4429530047900,8.0,0.0,4.41,6.27,6.27,2024-01-03
461,35142090438,9.25,0.0,6.96,10.19,10.19,2024-01-03
461,4427820532018,10.0,0.0,2.9,4.6,4.6,2024-01-03
461,4426871250027,6.0,0.0,3.42,4.92,4.92,2024-01-03
461,4427820528236,5.0,0.0,1.1,1.82,1.82,2024-01-03
461,44297824,9.0,23.0,22.26,28.77,23.39,2024-01-03
461,4425015000442,2.0,0.0,5.57,8.09,8.09,2024-01-03
461,4425327778857,10.0,0.0,2.79,4.17,4.17,2024-01-03
461,5709777728242,9.0,0.0,6.74,9.88,9.88,2024-01-03
461,4427243326745,7.0,0.0,8.18,10.52,10.52,2024-01-03
461,4430060477987,9.0,0.0,2.22,3.21,3.21,2024-01-03
461,4428959956252,3.0,23.0,0.58,1.33,1.09,2024-01-03
461,4428959956252,5.0,23.0,0.78,1.78,1.45,2024-01-03
461,4425657750219,9.0,23.0,30.65,47.14,38.28,2024-01-03
461,4425257258124,6.0,23.0,5.87,9.43,7.66,2024-01-03
461,4430814494436,8.0,0.0,7.06,10.67,10.67,2024-01-03
461,44304174,10.0,23.0,20.41,26.46,21.51,2024-01-03
461,4427243325785,4.0,0.0,5.7,7.28,7.28,2024-01-03
461,3901020596805,6.0,0.0,1.89,2.79,2.79,2024-01-03
461,4425800551166,8.0,0.0,3.25,4.76,4.76,2024-01-03
461,4428959956252,9.0,23.0,0.68,1.57,1.28,2024-01-03
461,4430692386966,5.0,23.0,0.99,2.23,1.82,2024-01-03
461,4430625750098,6.0,0.0,7.28,10.31,10.31,2024-01-03
461,4425076520774,4.0,23.0,19.78,34.49,28.05,2024-01-03
461,4425076519110,3.0,23.0,6.07,11.16,9.07,2024-01-03
461,4427715893417,11.0,23.0,45.09,58.17,47.31,2024-01-03
461,4427715908764,11.0,23.0,22.71,29.29,23.82,2024-01-03
461,4425405753108,3.0,23.0,2.13,3.53,2.87,2024-01-03
461,4427820527220,9.0,0.0,1.86,2.91,2.91,2024-01-03
461,5709778890144,3.0,23.0,2.36,3.79,3.08,2024-01-03
461,5832750008749,6.08,0.0,2.66,3.62,3.62,2024-01-03
461,35142097746,4.0,0.0,2.91,3.63,3.63,2024-01-03
461,4425250514980,2.0,0.0,4.51,6.35,6.35,2024-01-03
461,35142085431,10.0,0.0,3.06,4.28,4.28,2024-01-03
461,44297898,8.0,23.0,10.71,13.77,11.19,2024-01-03
461,44304174,3.0,23.0,16.68,21.63,17.58,2024-01-03
461,35142091659,5.38,0.0,15.95,21.85,21.85,2024-01-03
461,35142087365,5.22,0.0,11.56,16.92,16.92,2024-01-03
461,35142089511,6.15,5.0,5.19,6.92,6.59,2024-01-03
461,3510001242,6.16,0.0,6.23,8.41,8.41,2024-01-03
461,4426515429029,5.0,0.0,3.86,5.69,5.69,2024-01-03
461,4426515429029,7.0,0.0,4.96,7.31,7.31,2024-01-03
461,4426380750008,4.0,0.0,10.19,15.46,15.46,2024-01-03
461,4428959956252,10.0,23.0,0.55,1.26,1.03,2024-01-03
461,4427820528384,17.0,0.0,9.01,15.69,15.69,2024-01-03
461,35142086513,5.12,0.0,7.27,9.69,9.69,2024-01-03
461,4427243325075,6.0,0.0,10.77,13.58,13.58,2024-01-03
461,4425063757590,4.0,0.0,7.8,11.11,11.11,2024-01-03
461,4427174356670,3.0,0.0,6.05,8.44,8.44,2024-01-03
461,35142097744,9.0,0.0,2.46,3.07,3.07,2024-01-03
461,44305244,4.0,23.0,15.44,20.12,16.36,2024-01-03
461,4425615008601,7.0,0.0,7.13,10.89,10.89,2024-01-03
461,3510000945,5.0,0.0,2.89,3.68,3.68,2024-01-03
461,35142097521,7.0,0.0,1.75,2.31,2.31,2024-01-03
461,35142085431,7.0,0.0,1.73,2.42,2.42,2024-01-03
461,35142097746,3.0,0.0,1.88,2.35,2.35,2024-01-03
461,4427715946688,3.0,23.0,16.73,21.69,17.63,2024-01-03
461,4430814494436,11.0,0.0,4.3,6.48,6.48,2024-01-03
461,35142089976,4.29,0.0,2.13,2.13,2.13,2024-01-03
461,4425010501635,3.0,23.0,2.72,3.87,3.15,2024-01-03
461,4427820526649,4.0,0.0,4.38,4.91,4.91,2024-01-03
461,4427243325042,7.0,0.0,3.38,4.29,4.29,2024-01-03
461,44297852,7.0,23.0,25.83,33.4,27.16,2024-01-03
461,4427243325075,10.0,0.0,7.52,9.48,9.48,2024-01-03
461,3510000945,3.0,0.0,4.16,5.31,5.31,2024-01-03
461,35142085431,5.0,0.0,1.76,2.46,2.46,2024-01-03
461,4426621762439,4.0,0.0,7.06,11.56,11.56,2024-01-03
461,4426871250027,4.0,0.0,2.43,3.49,3.49,2024-01-03
461,3510004038,8.17,0.0,4.31,5.68,5.68,2024-01-03
461,35142085431,3.0,0.0,2.08,2.9,2.9,2024-01-03
461,4425250509513,6.0,0.0,4.55,6.69,6.69,2024-01-03
461,4426558515000,10.0,23.0,2.33,3.95,3.2,2024-01-03
461,35142091666,7.0,0.0,6.63,8.39,8.39,2024-01-03
461,4425375023649,8.0,0.0,6.4,10.68,10.68,2024-01-03
461,4425372984003,5.0,23.0,9.19,18.37,14.94,2024-01-03
461,4427715871593,3.0,23.0,18.36,23.72,19.29,2024-01-03
461,44304128,3.0,23.0,12.48,16.22,13.19,2024-01-03
461,44304168,9.0,23.0,17.46,22.63,18.4,2024-01-03
461,44304168,7.0,23.0,20.13,26.09,21.21,2024-01-03
461,44322504,2.0,23.0,6.26,10.35,8.42,2024-01-03
461,44297904,8.0,23.0,15.27,19.61,15.94,2024-01-03
461,4425264011796,6.0,0.0,8.96,12.76,12.76,2024-01-03
461,35142091659,6.11,0.0,4.48,6.14,6.14,2024-01-03
461,5832750010672,1.09,0.0,3.26,4.21,4.21,2024-01-03
461,4427243330302,6.0,0.0,4.27,5.28,5.28,2024-01-03
461,35142097521,8.0,0.0,1.85,2.44,2.44,2024-01-03
461,3510003776,8.23,0.0,11.11,13.33,13.33,2024-01-03
461,3510000922,8.38,0.0,10.31,14.61,14.61,2024-01-03
461,35142089511,8.3,5.0,12.6,16.8,15.99,2024-01-03
461,44297898,9.0,23.0,59.45,76.39,62.07,2024-01-03
461,4431195192936,5.0,0.0,3.25,5.12,5.12,2024-01-03
461,4425405750012,4.0,23.0,2.61,4.19,3.41,2024-01-03
461,4427243326008,2.0,0.0,6.46,8.29,8.29,2024-01-03
461,35142087365,8.09,0.0,3.58,5.26,5.26,2024-01-03
461,4427243325785,5.0,0.0,4.12,5.27,5.27,2024-01-03
461,35142086513,7.23,0.0,14.31,19.08,19.08,2024-01-03
461,4425258026325,3.0,8.0,2.93,4.7,4.35,2024-01-03
461,3510000912,2.09,0.0,4.55,6.36,6.36,2024-01-03
461,4427715946688,3.0,23.0,19.13,24.81,20.17,2024-01-03
461,5716657558575,3.0,23.0,3.24,5.8,4.72,2024-01-03
461,4427174356680,4.0,0.0,2.44,3.41,3.41,2024-01-03
461,5832750018903,3.17,0.0,5.38,8.29,8.29,2024-01-03
461,4427243334895,7.0,0.0,3.59,4.59,4.59,2024-01-03
461,3510000900,3.29,0.0,8.9,12.19,12.19,2024-01-03
461,35142094222,9.19,0.0,2.01,3.06,3.06,2024-01-03
461,35142089982,1.14,0.0,3.65,5.22,5.22,2024-01-03
461,5832750007270,2.2,0.0,4.12,6.31,6.31,2024-01-03
461,35142087365,5.2,0.0,11.03,16.15,16.15,2024-01-03
461,5832750018903,6.19,0.0,7.67,11.83,11.83,2024-01-03
461,4305675300624,8.0,0.0,7.17,10.52,10.52,2024-01-03
461,4428942007522,4.0,23.0,1.93,3.68,2.99,2024-01-03
461,4428942007522,8.0,23.0,1.39,2.65,2.15,2024-01-03
461,5832750006688,7.07,0.0,3.64,4.93,4.93,2024-01-03
461,35142088579,3.3,0.0,8.84,12.67,12.67,2024-01-03
461,65331014,9.0,23.0,1.88,3.6,2.92,2024-01-03
461,65331162,7.0,23.0,2.77,4.92,4.0,2024-01-03
461,4425258026325,9.0,8.0,2.88,4.62,4.27,2024-01-03
461,35142097746,7.0,0.0,1.16,1.45,1.45,2024-01-03
461,3510004038,5.19,0.0,5.45,7.17,7.17,2024-01-03
461,3510000945,5.0,0.0,2.44,3.11,3.11,2024-01-03
461,5832750007270,4.26,0.0,3.63,5.22,5.22,2024-01-03
461,4425147767556,2.0,0.0,8.52,11.76,11.76,2024-01-03
461,4427243280018,5.0,0.0,5.94,7.43,7.43,2024-01-03
461,35142087365,5.37,0.0,15.15,22.16,22.16,2024-01-03
461,4428959956252,8.0,23.0,0.6,1.37,1.12,2024-01-03
461,4425250510850,5.0,0.0,2.04,2.86,2.86,2024-01-03
461,4425800555403,9.0,0.0,2.12,3.67,3.67,2024-01-03
461,4425063757590,4.0,0.0,3.5,4.98,4.98,2024-01-03
461,4427243325785,3.0,0.0,3.44,4.4,4.4,2024-01-03
461,4426380750049,8.0,0.0,4.51,6.63,6.63,2024-01-03
461,4426380750118,9.0,0.0,4.89,7.04,7.04,2024-01-03
461,35142091859,10.0,0.0,4.82,6.23,6.23,2024-01-03
461,3510001140,10.0,0.0,3.65,4.58,4.58,2024-01-03
461,3510000945,10.0,0.0,6.14,7.83,7.83,2024-01-03
461,3510000945,2.0,0.0,4.02,5.13,5.13,2024-01-03
461,6438003031566,7.0,0.0,1.57,2.33,2.33,2024-01-03
461,4427820526653,6.0,0.0,3.01,3.41,3.41,2024-01-03
461,5832750010672,2.44,0.0,12.33,15.92,15.92,2024-01-03
461,3510000868,5.12,0.0,3.76,4.9,4.9,2024-01-03
461,4425851257563,9.0,8.0,1.48,2.35,2.17,2024-01-03
461,4425329253238,4.0,0.0,5.6,7.8,7.8,2024-01-03
461,4430857029246,10.0,0.0,13.45,17.55,17.55,2024-01-03
461,4425329253203,5.0,0.0,3.98,6.01,6.01,2024-01-03
461,35142086513,8.19,0.0,9.54,12.72,12.72,2024-01-03
461,4427243325785,2.0,0.0,3.44,4.4,4.4,2024-01-03
461,4425800557181,9.0,0.0,2.41,3.47,3.47,2024-01-03
461,4425587250318,5.0,8.0,7.89,12.15,11.25,2024-01-03
461,35142090081,7.22,0.0,6.92,9.99,9.99,2024-01-03
461,35142086695,9.23,0.0,6.76,7.82,7.82,2024-01-03
461,3510003776,5.41,0.0,20.38,24.45,24.45,2024-01-03
461,4430857029400,5.0,0.0,5.76,7.58,7.58,2024-01-03
461,4427820527883,4.0,23.0,0.85,1.47,1.2,2024-01-03
461,35142097746,10.0,0.0,1.3,1.63,1.63,2024-01-03
461,4425147762290,9.0,0.0,3.46,4.64,4.64,2024-01-03
461,4426380750008,2.0,0.0,4.26,6.46,6.46,2024-01-03
461,4425036754781,10.0,0.0,5.85,8.79,8.79,2024-01-03
461,4427820527181,10.0,0.0,4.26,6.54,6.54,2024-01-03
461,3510000945,7.0,0.0,2.93,3.74,3.74,2024-01-03
461,3900525751168,9.0,23.0,18.69,30.69,24.93,2024-01-03
461,35142085431,3.0,0.0,1.9,2.66,2.66,2024-01-03
461,4430857029400,11.0,0.0,7.46,9.67,9.67,2024-01-03
461,35142085431,5.0,0.0,4.82,6.71,6.71,2024-01-03
461,4427243325075,4.0,0.0,7.41,9.35,9.35,2024-01-03
461,35142087365,8.22,0.0,9.78,14.31,14.31,2024-01-03
461,5832750008749,3.23,0.0,4.86,6.6,6.6,2024-01-03
461,4425851279160,6.0,8.0,1.59,2.46,2.29,2024-01-03
461,4425851250240,10.0,8.0,1.81,2.65,2.45,2024-01-03
461,4425851257563,9.0,8.0,1.6,2.54,2.35,2024-01-03
461,4428942690093,7.0,0.0,6.25,8.95,8.95,2024-01-03
461,4428942007522,4.0,23.0,1.36,2.6,2.11,2024-01-03
461,4427243325075,6.0,0.0,5.5,6.93,6.93,2024-01-03
461,44305077,6.0,23.0,34.54,44.93,36.51,2024-01-03
461,4427243325075,2.0,0.0,4.46,5.63,5.63,2024-01-03
461,44304237,10.0,23.0,10.76,13.97,11.36,2024-01-03
461,35142089511,7.33,5.0,14.25,19.0,18.1,2024-01-03
461,4426380750267,3.0,0.0,9.94,13.16,13.16,2024-01-03
461,35142097521,3.0,0.0,1.36,1.8,1.8,2024-01-03
461,4425800556889,8.0,0.0,3.06,4.51,4.51,2024-01-03
461,4426272000009,2.0,0.0,2.75,3.61,3.61,2024-01-03
461,4425800595014,4.0,0.0,2.97,4.23,4.23,2024-01-03
461,3510000945,9.0,0.0,3.65,4.66,4.66,2024-01-03
461,4427820527181,6.0,0.0,2.9,4.46,4.46,2024-01-03
461,4425015002047,7.0,0.0,7.31,10.54,10.54,2024-01-03
461,67757819,3.0,23.0,1.93,3.17,2.58,2024-01-03
461,5709777723890,6.0,8.0,4.76,7.44,6.88,2024-01-03
461,4431172886927,7.0,0.0,7.26,10.79,10.79,2024-01-03
461,4425147765477,9.0,0.0,4.95,6.98,6.98,2024-01-03
461,4426929757005,7.0,23.0,6.66,12.25,9.97,2024-01-03
461,35142092469,6.38,0.0,7.13,11.54,11.54,2024-01-03
461,5832750006601,4.29,0.0,12.9,22.17,22.17,2024-01-03
461,4425250506154,2.0,23.0,1.87,3.3,2.67,2024-01-03
461,4428959956252,7.0,23.0,0.77,1.76,1.43,2024-01-03
461,3510000900,4.53,0.0,9.08,12.46,12.46,2024-01-03
461,4427243327539,3.0,0.0,7.81,9.87,9.87,2024-01-03
461,4425250515133,2.0,0.0,4.72,6.82,6.82,2024-01-03
461,4425329253238,9.0,0.0,6.55,9.13,9.13,2024-01-03
461,35142086440,9.27,0.0,12.01,17.42,17.42,2024-01-03
461,35142086513,7.28,0.0,14.16,18.88,18.88,2024-01-03
461,3510004038,7.34,0.0,7.95,10.46,10.46,2024-01-03
461,3510004038,8.1,0.0,4.02,5.28,5.28,2024-01-03
461,35142097746,9.0,0.0,1.37,1.71,1.71,2024-01-03
461,3510003540,9.0,0.0,2.58,3.37,3.37,2024-01-03
461,35142085431,14.0,0.0,9.51,13.28,13.28,2024-01-03
461,35142097746,10.0,0.0,2.37,2.96,2.96,2024-01-03
461,35142085428,8.0,0.0,2.59,3.28,3.28,2024-01-03
461,35142085431,9.0,0.0,5.37,7.49,7.49,2024-01-03
461,4426454327301,7.0,0.0,6.75,9.06,9.06,2024-01-03
461,4427174356670,9.0,0.0,5.45,7.6,7.6,2024-01-03
461,4425329253151,2.0,0.0,2.21,3.13,3.13,2024-01-03
461,4426515122409,2.0,0.0,3.71,5.02,5.02,2024-01-03
461,67757824,10.0,23.0,1.61,2.65,2.16,2024-01-03
461,4427715893607,9.0,23.0,27.74,35.99,29.25,2024-01-03
461,37630064,9.0,8.0,1.78,2.8,2.6,2024-01-03
461,5832750006601,1.22,0.0,11.67,20.07,20.07,2024-01-03
461,4425372772659,9.0,23.0,9.13,15.48,12.58,2024-01-03
461,4425329253238,3.0,0.0,5.9,8.21,8.21,2024-01-03
461,4425518273284,10.0,0.0,2.39,3.31,3.31,2024-01-03
461,4425076520515,3.0,23.0,1.26,2.26,1.84,2024-01-03
461,4425816005162,8.0,0.0,0.58,0.83,0.83,2024-01-03
461,3795479341275,6.0,23.0,4.61,8.27,6.73,2024-01-03
461,30108419,3.0,0.0,1.08,1.52,1.52,2024-01-03
461,3510000945,10.0,0.0,3.94,5.02,5.02,2024-01-03
461,4431172896042,5.0,0.0,6.1,8.36,8.36,2024-01-03
461,35142091666,4.0,0.0,6.97,8.83,8.83,2024-01-03
461,4427393271587,7.0,23.0,38.07,62.31,50.68,2024-01-03
461,4426590752735,4.0,0.0,1.8,2.57,2.57,2024-01-03
461,4425327814622,7.0,0.0,9.66,14.18,14.18,2024-01-03
461,4425800556261,9.0,0.0,2.67,4.09,4.09,2024-01-03
461,65331019,2.0,23.0,3.05,5.83,4.74,2024-01-03
461,3510001257,10.0,23.0,0.64,1.39,1.13,2024-01-03
461,5832750008121,4.09,0.0,2.28,3.0,3.0,2024-01-03
461,35142085431,7.0,0.0,1.09,1.53,1.53,2024-01-03
461,4425063757603,3.0,0.0,3.24,5.17,5.17,2024-01-03
461,3510000945,7.0,0.0,3.37,4.29,4.29,2024-01-03
461,3510000900,7.03,0.0,0.52,0.72,0.72,2024-01-03
461,5832750006688,4.5,0.0,2.04,2.75,2.75,2024-01-03
461,4428959956252,10.0,23.0,0.72,1.64,1.34,2024-01-03
461,35142090081,3.14,0.0,4.97,7.17,7.17,2024-01-03
461,35142093314,3.19,0.0,5.61,7.49,7.49,2024-01-03
